년,월,국적지역,단기체류외국인 수
2023,5,탄자니아,43
2023,5,세르비아,42
2023,5,예멘공화국,41
2023,5,온두라스,41
2023,5,룩셈부르크,40
2023,5,세네갈,39
2023,5,수단,39
2023,5,파푸아뉴기니,39
2023,5,레바논,37
2023,5,슬로베니아,36
2023,5,오만,35
2023,5,무국적,32
2023,5,키프로스,32
2023,5,앙골라,31
2023,5,우루과이,31
2023,5,볼리비아,29
2023,5,짐바브웨,29
2023,5,자메이카,26
2023,5,콩고민주공화국,25
2023,5,마샬군도,23
2023,5,말리,23
2023,5,가봉,22
2023,5,잠비아,22
2023,5,르완다,21
2023,5,팔라우,21
2023,5,모리셔스,20
2023,5,모잠비크,20
2023,5,통가,19
2023,5,파나마,19
2023,5,시에라리온,17
2023,5,팔레스타인,17
2023,5,니카라과,16
2023,5,몰타,16
2023,5,미이크로네시아,16
2023,5,사모아,16
2023,5,엘살바도르,16
2023,5,쿠바,16
2023,5,부탄,15
2023,5,세인트크리스토퍼네비스,15
2023,5,바레인,14
2023,5,보스니아-헤르체고비나,14
2023,5,부르키나파소,13
2023,5,홍콩거주난민,13
2023,5,나우루,12
2023,5,몰도바,12
2023,5,아르메니아,12
2023,5,아이티,12
2023,5,트리니다드토바고,12
2023,5,말라위,11
2023,5,감비아,10
2023,5,기니,10
2023,5,몬테네그로,10
2023,5,바하마,10
2023,5,콩고,10
2023,5,국적불명,9
2023,5,베냉,8
2023,5,에스와티니,8
2023,5,키리바시,8
2023,5,도미니카연방,7
2023,5,보츠와나,7
2023,5,부룬디,7
2023,5,자이르,7
2023,5,토고,7
2023,5,마다가스카르,6
2023,5,몰디브,6
2023,5,투발루,6
2023,5,모리타니,5
2023,5,바누아투,5
2023,5,바베이도스,5
2023,5,소말리아,5
2023,5,솔로몬군도,5
2023,5,코모로,5
2023,5,코소보,5
2023,5,기니비사우,4
2023,5,북마케도니아,4
2023,5,수리남,4
2023,5,에리트레아,4
2023,5,중앙아프리카공화국,4
2023,5,지부티,4
2023,5,가이아나,3
2023,5,나미비아,3
2023,5,니제르,3
2023,5,산마리노,3
2023,5,상투메프린시페,3
2023,5,세인트루시아,3
2023,5,적도기니,3
2023,5,레소토,2
2023,5,리히텐슈타인,2
2023,5,벨리즈,2
2023,5,남수단공화국,1
2023,5,세르비아몬테네그로,1
2023,5,세이셸,1
2023,5,세인트빈센트그레나딘,1
2023,5,스발바르,1
2023,5,안도라,1
2023,5,유고슬라비아,1
2023,5,차드,1
2023,5,카보베르데,1
2023,6,가나,336
2023,6,가봉,19
2023,6,가이아나,1
2023,6,감비아,9
2023,6,과테말라,75
2023,6,국적불명,8
2023,6,국제연합,19
2023,6,국제연합 전문기구,9
2023,6,그레나다,7
2023,6,그리스,143
2023,6,기니,11
2023,6,기니비사우,3
2023,6,나미비아,7
2023,6,나우루,3
2023,6,나이지리아,378
2023,6,남수단공화국,1
2023,6,남아프리카공화국,432
2023,6,네덜란드,756
2023,6,네팔,4304
2023,6,노르웨이,553
2023,6,뉴질랜드,1442
2023,6,니제르,2
2023,6,니카라과,14
2023,6,덴마크,375
2023,6,도미니카공화국,67
2023,6,도미니카연방,17
2023,6,독일,2778
2023,6,라오스,1365
2023,6,라이베리아,57
2023,6,라트비아,43
2023,6,러시아(연방),14906
2023,6,레바논,31
2023,6,레소토,3
2023,6,루마니아,169
2023,6,룩셈부르크,22
2023,6,르완다,42
2023,6,리비아,186
2023,6,리투아니아,84
2023,6,리히텐슈타인,2
2023,6,마다가스카르,14
2023,6,마샬군도,17
2023,6,마카오,458
2023,6,말라위,6
2023,6,말레이시아,5718
2023,6,말리,26
2023,6,멕시코,710
2023,6,모로코,204
2023,6,모리셔스,30
2023,6,모리타니,4
2023,6,모잠비크,29
2023,6,몬테네그로,4
2023,6,몰도바,11
2023,6,몰디브,5
2023,6,몰타,15
2023,6,몽골,27180
2023,6,무국적,34
2023,6,미국,105972
2023,6,미얀마,2601
2023,6,미이크로네시아,14
2023,6,바누아투,7
2023,6,바레인,8
2023,6,바베이도스,1
2023,6,바하마,1
2023,6,방글라데시,3636
2023,6,베냉,10
2023,6,베네수엘라,79
2023,6,베트남,47530
2023,6,벨기에,382
2023,6,벨라루스,69
2023,6,벨리즈,3
2023,6,보스니아-헤르체고비나,7
2023,6,보츠와나,9
2023,6,볼리비아,32
2023,6,부룬디,10
2023,6,부르키나파소,13
2023,6,부탄,14
2023,6,북마케도니아,6
2023,6,불가리아,85
2023,6,브라질,968
2023,6,브루나이,63
2023,6,사모아,7
2023,6,사우디아라비아,804
2023,6,산마리노,1
2023,6,상투메프린시페,3
2023,6,세네갈,22
2023,6,세르비아,62
2023,6,세르비아몬테네그로,1
2023,6,세이셸,2
2023,6,세인트루시아,5
2023,6,세인트크리스토퍼네비스,23
2023,6,소말리아,4
2023,6,솔로몬군도,1
2023,6,수단,31
2023,6,수리남,4
2023,6,스리랑카,1912
2023,6,스발바르,1
2023,6,스웨덴,868
2023,6,스위스,516
2023,6,스페인,831
2023,6,슬로바크,80
2023,6,슬로베니아,73
2023,6,시리아,76
2023,6,시에라리온,14
2023,6,싱가포르,5829
2023,6,아랍에미리트연합,482
2023,6,아르메니아,14
2023,6,아르헨티나,312
2023,6,아이슬란드,34
2023,6,아이티,10
2023,6,아일랜드,267
2023,6,아제르바이잔,63
2023,6,아프가니스탄,49
2023,6,안도라,1
2023,6,알바니아,44
2023,6,알제리,54
2023,6,앙골라,10
2023,6,에리트레아,2
2023,6,에스와티니,6
2023,6,에스토니아,43
2023,6,에콰도르,97
2023,6,에티오피아,66
2023,6,엘살바도르,20
2023,6,영국,2862
2023,6,영국외지민,85
2023,6,예멘공화국,37
2023,6,오만,19
2023,6,오스트레일리아,6076
2023,6,오스트리아,233
2023,6,온두라스,40
2023,6,요르단,150
2023,6,우간다,71
2023,6,우루과이,29
2023,6,우즈베키스탄,5377
2023,6,우크라이나,263
2023,6,유고슬라비아,1
2023,6,이라크,176
2023,6,이란,768
2023,6,이스라엘,273
2023,6,이집트,374
2023,6,이탈리아,874
2023,6,인도,2914
2023,6,인도네시아,8203
2023,6,일본,19726
2023,6,자메이카,23
2023,6,자이르,7
2023,6,잠비아,23
2023,6,적도기니,2
2023,6,조지아,40
2023,6,중국,91124
2023,6,중앙아프리카공화국,7
2023,6,지부티,3
2023,6,짐바브웨,36
2023,6,체코,230
2023,6,칠레,171
2023,6,카메룬,54
2023,6,카보베르데,1
2023,6,카자흐스탄,13327
2023,6,카타르,67
2023,6,캄보디아,2899
2023,6,캐나다,6789
2023,6,케냐,95
2023,6,코모로,4
2023,6,코소보,3
2023,6,코스타리카,86
2023,6,코트디부아르,83
2023,6,콜롬비아,271
2023,6,콩고,11
2023,6,콩고민주공화국,45
2023,6,쿠바,4
2023,6,쿠웨이트,109
2023,6,크로아티아,55
2023,6,키르기즈,1061
2023,6,키리바시,2
2023,6,키프로스,25
2023,6,태국,166154
2023,6,타이완,16069
2023,6,타지키스탄,1183
2023,6,탄자니아,46
2023,6,토고,8
2023,6,통가,19
2023,6,투르크메니스탄,144
2023,6,투발루,2
2023,6,튀니지,113
2023,6,튀르키예,1463
2023,6,트리니다드토바고,10
2023,6,티모르민주공화국,266
2023,6,파나마,21
2023,6,파라과이,152
2023,6,파키스탄,2493
2023,6,파푸아뉴기니,14
2023,6,팔라우,13
2023,6,팔레스타인,14
2023,6,페루,487
2023,6,포르투갈,221
2023,6,폴란드,619
2023,6,프랑스,3270
2023,6,피지,40
2023,6,핀란드,249
2023,6,필리핀,13208
2023,6,한국계중국인,10617
2023,6,헝가리,136
2023,6,홍콩,6095
2023,6,홍콩거주난민,13
2023,7,가나,343
2023,7,가봉,16
2023,7,가이아나,12
2023,7,감비아,19
2023,7,과테말라,85
2023,7,국적불명,15
2023,7,국제연합,31
2023,7,국제연합 전문기구,6
2023,7,그레나다,7
2023,7,그리스,136
2023,7,기니,19
2023,7,기니비사우,4
2023,7,나미비아,32
2023,7,나우루,3
2023,7,나이지리아,398
2023,7,남수단공화국,6
2023,7,남아프리카공화국,449
2023,7,네덜란드,3495
2023,7,네팔,4410
2023,7,노르웨이,925
2023,7,뉴질랜드,1171
2023,7,니제르,4
2023,7,니카라과,23
2023,7,덴마크,792
2023,7,도미니카공화국,51
2023,7,도미니카연방,14
2023,7,독일,5324
2023,7,라오스,1086
2023,7,라이베리아,69
2023,7,라트비아,51
2023,7,러시아(연방),15217
2023,7,레바논,41
2023,7,레소토,12
2023,7,루마니아,283
2023,7,룩셈부르크,88
2023,7,르완다,42
2023,7,리비아,246
2023,7,리투아니아,73
2023,7,리히텐슈타인,72
2023,7,마다가스카르,30
2023,7,마샬군도,17
2023,7,마카오,711
2023,7,말라위,14
2023,7,말레이시아,4528
2023,7,말리,23
2023,7,멕시코,1350
2023,7,모나코,3
2023,7,모로코,241
2023,7,모리셔스,61
2023,7,모리타니,4
2023,7,모잠비크,19
2023,7,몬테네그로,21
2023,7,몰도바,24
2023,7,몰디브,230
2023,7,몰타,96
2023,7,몽골,25582
2023,7,무국적,38
2023,7,미국,94823
2023,7,미얀마,2770
2023,7,미이크로네시아,14
2023,7,바누아투,7
2023,7,바레인,25
2023,7,바베이도스,1
2023,7,바하마,1
2023,7,방글라데시,4113
2023,7,베냉,20
2023,7,베네수엘라,100
2023,7,베트남,44720
2023,7,벨기에,1703
2023,7,벨라루스,65
2023,7,벨리즈,19
2023,7,보스니아-헤르체고비나,5
2023,7,보츠와나,3
2023,7,볼리비아,85
2023,7,부룬디,23
2023,7,부르키나파소,20
2023,7,부탄,8
2023,7,북마케도니아,50
2023,7,불가리아,83
2023,7,브라질,1922
2023,7,브루나이,107
2023,7,사모아,6
2023,7,사우디아라비아,795
2023,7,산마리노,14
2023,7,상투메프린시페,11
2023,7,세네갈,32
2023,7,세르비아,62
2023,7,세르비아몬테네그로,1
2023,7,세이셸,2
2023,7,세인트루시아,5
2023,7,세인트빈센트그레나딘,13
2023,7,세인트크리스토퍼네비스,10
2023,7,소말리아,8
2023,7,솔로몬군도,2
2023,7,수단,28
2023,7,수리남,7
2023,7,스리랑카,1993
2023,7,스발바르,1
2023,7,스웨덴,2551
2023,7,스위스,2211
2023,7,스페인,1495
2023,7,슬로바크,171
2023,7,슬로베니아,364
2023,7,시리아,94
2023,7,시에라리온,14
2023,7,싱가포르,2594
2023,7,아랍에미리트연합,600
2023,7,아르메니아,29
2023,7,아르헨티나,385
2023,7,아이슬란드,160
2023,7,아이티,17
2023,7,아일랜드,506
2023,7,아제르바이잔,229
2023,7,아프가니스탄,62
2023,7,안도라,2
2023,7,알바니아,38
2023,7,알제리,75
2023,7,앙골라,86
2023,7,앤티카바부다,8
2023,7,에리트레아,2
2023,7,에스와티니,5
2023,7,에스토니아,73
2023,7,에콰도르,372
2023,7,에티오피아,92
2023,7,엘살바도르,59
2023,7,영국,7567
2023,7,영국외지민,80
2023,7,예멘공화국,31
2023,7,오만,69
2023,7,오스트레일리아,4890
2023,7,오스트리아,844
2023,7,온두라스,64
2023,7,요르단,183
2023,7,우간다,97
2023,7,우루과이,43
2023,7,우즈베키스탄,5828
2023,7,우크라이나,320
2023,7,유고슬라비아,1
2023,7,이라크,168
2023,7,이란,759
2023,7,이스라엘,263
2023,7,이집트,501
2023,7,이탈리아,1304
2023,7,인도,2896
2023,7,인도네시아,6223
2023,7,일본,18396
2023,7,자메이카,28
2023,7,자이르,7
2023,7,잠비아,16
2023,7,적도기니,2
2023,7,조지아,33
2023,7,중국,111592
2023,7,중앙아프리카공화국,7
2023,7,지부티,3
2023,7,짐바브웨,32
2023,7,차드,10
2023,7,체코,427
2023,7,칠레,1173
2023,7,카메룬,72
2023,7,카보베르데,11
2023,7,카자흐스탄,13936
2023,7,카타르,121
2023,7,캄보디아,3127
2023,7,캐나다,8134
2023,7,케냐,98
2023,7,코모로,2
2023,7,코소보,2
2023,7,코스타리카,61
2023,7,코트디부아르,91
2023,7,콜롬비아,412
2023,7,콩고,20
2023,7,콩고민주공화국,53
2023,7,쿠바,10
2023,7,쿠웨이트,96
2023,7,크로아티아,61
2023,7,키르기즈,1123
2023,7,키프로스,48
2023,7,태국,165602
2023,7,타이완,15149
2023,7,타지키스탄,1086
2023,7,탄자니아,60
2023,7,토고,16
2023,7,통가,7
2023,7,투르크메니스탄,167
2023,7,투발루,1
2023,7,튀니지,178
2023,7,튀르키예,1136
2023,7,트리니다드토바고,35
2023,7,티모르민주공화국,330
2023,7,파나마,76
2023,7,파라과이,198
2023,7,파키스탄,2417
2023,7,파푸아뉴기니,23
2023,7,팔라우,8
2023,7,팔레스타인,18
2023,7,페루,607
2023,7,포르투갈,784
2023,7,폴란드,1131
2023,7,프랑스,4736
2023,7,피지,29
2023,7,핀란드,1014
2023,7,필리핀,11843
2023,7,한국계중국인,11943
2023,7,헝가리,309
2023,7,홍콩,7811
2023,7,홍콩거주난민,13
2023,8,가나,361
2023,8,가봉,19
2023,8,가이아나,5
2023,8,감비아,10
2023,8,과테말라,79
2023,8,국적불명,10
2023,8,국제연합,43
2023,8,국제연합 전문기구,28
2023,8,그레나다,2
2023,8,그리스,141
2023,8,기니,16
2023,8,기니비사우,4
2023,8,나미비아,3
2023,8,나우루,4
2023,8,나이지리아,408
2023,8,남수단공화국,4
2023,8,남아프리카공화국,379
2023,8,네덜란드,1431
2023,8,네팔,4709
2023,8,노르웨이,295
2023,8,뉴질랜드,1269
2023,8,니제르,2
2023,8,니카라과,20
2023,8,덴마크,442
2023,8,도미니카공화국,60
2023,8,도미니카연방,17
2023,8,독일,5610
2023,8,라오스,1200
2023,8,라이베리아,86
2023,8,라트비아,63
2023,8,러시아(연방),14256
2023,8,레바논,27
2023,8,레소토,14
2023,8,루마니아,260
2023,8,룩셈부르크,75
2023,8,르완다,58
2023,8,리비아,208
2023,8,리투아니아,127
2023,8,리히텐슈타인,4
2023,8,마다가스카르,27
2023,8,마샬군도,20
2023,8,마카오,355
2023,8,말라위,11
2023,8,말레이시아,7901
2023,8,말리,24
2023,8,멕시코,863
2023,8,모나코,4
2023,8,모로코,304
2023,8,모리셔스,22
2023,8,모리타니,5
2023,8,모잠비크,10
2023,8,몬테네그로,5
2023,8,몰도바,29
2023,8,몰디브,4
2023,8,몰타,17
2023,8,몽골,22675
2023,8,무국적,36
2023,8,미국,88123
2023,8,미얀마,3177
2023,8,미이크로네시아,17
2023,8,바누아투,15
2023,8,바레인,16
2023,8,바베이도스,4
2023,8,바하마,1
2023,8,방글라데시,3666
2023,8,베냉,12
2023,8,베네수엘라,76
2023,8,베트남,48173
2023,8,벨기에,553
2023,8,벨라루스,74
2023,8,벨리즈,8
2023,8,보스니아-헤르체고비나,3
2023,8,보츠와나,10
2023,8,볼리비아,52
2023,8,부룬디,59
2023,8,부르키나파소,17
2023,8,부탄,18
2023,8,북마케도니아,4
2023,8,불가리아,101
2023,8,브라질,1056
2023,8,브루나이,200
2023,8,사모아,8
2023,8,사우디아라비아,299
2023,8,산마리노,1
2023,8,상투메프린시페,2
2023,8,세네갈,37
2023,8,세르비아,44
2023,8,세르비아몬테네그로,1
2023,8,세이셸,1
2023,8,세인트루시아,2
2023,8,세인트크리스토퍼네비스,26
2023,8,소말리아,8
2023,8,솔로몬군도,3
2023,8,수단,39
2023,8,수리남,6
2023,8,스리랑카,2021
2023,8,스발바르,1
2023,8,스웨덴,617
2023,8,스위스,782
2023,8,스페인,1632
2023,8,슬로바크,118
2023,8,슬로베니아,56
2023,8,시리아,108
2023,8,시에라리온,18
2023,8,싱가포르,3768
2023,8,아랍에미리트연합,362
2023,8,아르메니아,16
2023,8,아르헨티나,324
2023,8,아이슬란드,21
2023,8,아이티,8
2023,8,아일랜드,232
2023,8,아제르바이잔,133
2023,8,아프가니스탄,57
2023,8,안도라,1
2023,8,알바니아,55
2023,8,알제리,67
2023,8,앙골라,20
2023,8,앤티카바부다,3
2023,8,에리트레아,2
2023,8,에스와티니,9
2023,8,에스토니아,46
2023,8,에콰도르,138
2023,8,에티오피아,119
2023,8,엘살바도르,22
2023,8,영국,3183
2023,8,영국외지민,90
2023,8,영국해외영토시민,1
2023,8,예멘공화국,44
2023,8,오만,23
2023,8,오스트레일리아,5234
2023,8,오스트리아,568
2023,8,온두라스,41
2023,8,요르단,137
2023,8,우간다,152
2023,8,우루과이,23
2023,8,우즈베키스탄,5686
2023,8,우크라이나,271
2023,8,유고슬라비아,1
2023,8,이라크,222
2023,8,이란,817
2023,8,이스라엘,409
2023,8,이집트,420
2023,8,이탈리아,1645
2023,8,인도,3330
2023,8,인도네시아,7633
2023,8,일본,23537
2023,8,자메이카,24
2023,8,자이르,7
2023,8,잠비아,26
2023,8,적도기니,4
2023,8,조지아,42
2023,8,중국,102555
2023,8,중앙아프리카공화국,7
2023,8,지부티,3
2023,8,짐바브웨,44
2023,8,체코,314
2023,8,칠레,226
2023,8,카메룬,78
2023,8,카보베르데,1
2023,8,카자흐스탄,13574
2023,8,카타르,36
2023,8,캄보디아,3330
2023,8,캐나다,5931
2023,8,케냐,110
2023,8,코모로,1
2023,8,코소보,5
2023,8,코스타리카,63
2023,8,코트디부아르,82
2023,8,콜롬비아,246
2023,8,콩고,18
2023,8,콩고민주공화국,36
2023,8,쿠바,11
2023,8,쿠웨이트,152
2023,8,크로아티아,63
2023,8,키르기즈,1359
2023,8,키리바시,1
2023,8,키프로스,25
2023,8,타이,163002
2023,8,타이완,14397
2023,8,타지키스탄,929
2023,8,탄자니아,90
2023,8,토고,7
2023,8,통가,5
2023,8,투르크메니스탄,176
2023,8,튀니지,105
2023,8,튀르키예,1372
2023,8,트리니다드토바고,12
2023,8,티모르민주공화국,341
2023,8,파나마,33
2023,8,파라과이,144
2023,8,파키스탄,2550
2023,8,파푸아뉴기니,13
2023,8,팔라우,13
2023,8,팔레스타인,16
2023,8,페루,516
2023,8,포르투갈,272
2023,8,폴란드,1011
2023,8,프랑스,5541
2023,8,피지,64
2023,8,핀란드,324
2023,8,필리핀,12147
2023,8,한국계중국인,9092
2023,8,헝가리,246
2023,8,홍콩,5388
2023,8,홍콩거주난민,13
2023,9,가나,349
2023,9,가봉,16
2023,9,가이아나,2
2023,9,감비아,8
2023,9,과테말라,81
2023,9,국적불명,12
2023,9,국제연합,18
2023,9,국제연합 전문기구,3
2023,9,그레나다,3
2023,9,그리스,129
2023,9,기니,13
2023,9,기니비사우,3
2023,9,나미비아,1
2023,9,나우루,5
2023,9,나이지리아,393
2023,9,남수단공화국,5
2023,9,남아프리카공화국,538
2023,9,네덜란드,1537
2023,9,네팔,3787
2023,9,노르웨이,356
2023,9,뉴질랜드,2068
2023,9,니제르,2
2023,9,니카라과,18
2023,9,덴마크,484
2023,9,도미니카공화국,56
2023,9,도미니카연방,10
2023,9,독일,6412
2023,9,라오스,1067
2023,9,라이베리아,55
2023,9,라트비아,78
2023,9,러시아(연방),15243
2023,9,레바논,22
2023,9,레소토,4
2023,9,루마니아,223
2023,9,룩셈부르크,28
2023,9,르완다,45
2023,9,리비아,229
2023,9,리투아니아,154
2023,9,리히텐슈타인,1
2023,9,마다가스카르,20
2023,9,마샬군도,22
2023,9,마카오,533
2023,9,말라위,5
2023,9,말레이시아,7939
2023,9,말리,22
2023,9,멕시코,903
2023,9,모나코,2
2023,9,모로코,263
2023,9,모리셔스,32
2023,9,모리타니,5
2023,9,모잠비크,6
2023,9,몬테네그로,8
2023,9,몰도바,12
2023,9,몰디브,1
2023,9,몰타,13
2023,9,몽골,23480
2023,9,무국적,34
2023,9,미국,96269
2023,9,미얀마,3435
2023,9,미이크로네시아,18
2023,9,바누아투,2
2023,9,바레인,12
2023,9,바베이도스,3
2023,9,바하마,2
2023,9,방글라데시,3746
2023,9,베냉,10
2023,9,베네수엘라,82
2023,9,베트남,51552
2023,9,벨기에,715
2023,9,벨라루스,69
2023,9,벨리즈,2
2023,9,보스니아-헤르체고비나,12
2023,9,보츠와나,5
2023,9,볼리비아,27
2023,9,부룬디,96
2023,9,부르키나파소,17
2023,9,부탄,9
2023,9,북마케도니아,7
2023,9,불가리아,143
2023,9,브라질,1195
2023,9,브루나이,118
2023,9,사모아,7
2023,9,사우디아라비아,409
2023,9,산마리노,1
2023,9,상투메프린시페,2
2023,9,세네갈,26
2023,9,세르비아,70
2023,9,세르비아몬테네그로,1
2023,9,세이셸,1
2023,9,세인트루시아,2
2023,9,세인트빈센트그레나딘,1
2023,9,세인트크리스토퍼네비스,6
2023,9,소말리아,8
2023,9,솔로몬군도,4
2023,9,수단,31
2023,9,수리남,19
2023,9,스리랑카,2303
2023,9,스발바르,1
2023,9,스웨덴,674
2023,9,스위스,893
2023,9,스페인,1360
2023,9,슬로바크,77
2023,9,슬로베니아,88
2023,9,시리아,81
2023,9,시에라리온,16
2023,9,싱가포르,6332
2023,9,아랍에미리트연합,297
2023,9,아르메니아,20
2023,9,아르헨티나,366
2023,9,아이슬란드,18
2023,9,아이티,10
2023,9,아일랜드,315
2023,9,아제르바이잔,94
2023,9,아프가니스탄,57
2023,9,안도라,1
2023,9,알바니아,45
2023,9,알제리,73
2023,9,앙골라,16
2023,9,앤티카바부다,5
2023,9,에리트레아,4
2023,9,에스와티니,6
2023,9,에스토니아,59
2023,9,에콰도르,118
2023,9,에티오피아,91
2023,9,엘살바도르,18
2023,9,영국,3591
2023,9,영국외지민,108
2023,9,영국해외영토시민,1
2023,9,예멘공화국,47
2023,9,오만,25
2023,9,오스트레일리아,9184
2023,9,오스트리아,428
2023,9,온두라스,39
2023,9,요르단,143
2023,9,우간다,65
2023,9,우루과이,29
2023,9,우즈베키스탄,6710
2023,9,우크라이나,302
2023,9,유고슬라비아,1
2023,9,이라크,218
2023,9,이란,798
2023,9,이스라엘,935
2023,9,이집트,454
2023,9,이탈리아,1242
2023,9,인도,2856
2023,9,인도네시아,7791
2023,9,일본,18458
2023,9,자메이카,40
2023,9,자이르,7
2023,9,잠비아,20
2023,9,적도기니,2
2023,9,조지아,34
2023,9,중국,130949
2023,9,중앙아프리카공화국,4
2023,9,지부티,3
2023,9,짐바브웨,31
2023,9,체코,224
2023,9,칠레,292
2023,9,카메룬,60
2023,9,카자흐스탄,13701
2023,9,카타르,41
2023,9,캄보디아,3494
2023,9,캐나다,8435
2023,9,케냐,89
2023,9,코모로,1
2023,9,코소보,24
2023,9,코스타리카,73
2023,9,코트디부아르,73
2023,9,콜롬비아,298
2023,9,콩고,17
2023,9,콩고민주공화국,36
2023,9,쿠바,5
2023,9,쿠웨이트,88
2023,9,크로아티아,82
2023,9,키르기즈,1329
2023,9,키프로스,21
2023,9,타이,163230
2023,9,타이완,15682
2023,9,타지키스탄,996
2023,9,탄자니아,66
2023,9,토고,6
2023,9,통가,4
2023,9,투르크메니스탄,208
2023,9,튀니지,144
2023,9,튀르키예,1362
2023,9,트리니다드토바고,16
2023,9,티모르민주공화국,318
2023,9,파나마,40
2023,9,파라과이,153
2023,9,파키스탄,2559
2023,9,파푸아뉴기니,11
2023,9,팔라우,9
2023,9,팔레스타인,14
2023,9,페루,528
2023,9,포르투갈,316
2023,9,폴란드,975
2023,9,프랑스,5760
2023,9,피지,28
2023,9,핀란드,273
2023,9,필리핀,12739
2023,9,한국계중국인,13087
2023,9,헝가리,228
2023,9,홍콩,5514
2023,9,홍콩거주난민,13
2023,10,가나,352
2023,10,가봉,15
2023,10,가이아나,3
2023,10,감비아,6
2023,10,과테말라,79
2023,10,국적불명,13
2023,10,국제연합,28
2023,10,국제연합 전문기구,15
2023,10,그레나다,2
2023,10,그리스,196
2023,10,기니,10
2023,10,기니비사우,3
2023,10,나미비아,4
2023,10,나우루,3
2023,10,나이지리아,388
2023,10,남수단공화국,1
2023,10,남아프리카공화국,306
2023,10,네덜란드,1068
2023,10,네팔,2708
2023,10,노르웨이,374
2023,10,뉴질랜드,1712
2023,10,니제르,4
2023,10,니카라과,22
2023,10,덴마크,491
2023,10,도미니카공화국,69
2023,10,도미니카연방,14
2023,10,독일,4350
2023,10,라오스,1131
2023,10,라이베리아,53
2023,10,라트비아,64
2023,10,러시아(연방),15065
2023,10,레바논,27
2023,10,레소토,2
2023,10,루마니아,433
2023,10,룩셈부르크,26
2023,10,르완다,57
2023,10,리비아,212
2023,10,리투아니아,142
2023,10,리히텐슈타인,4
2023,10,마다가스카르,26
2023,10,마샬군도,21
2023,10,마카오,446
2023,10,말라위,6
2023,10,말레이시아,9822
2023,10,말리,23
2023,10,멕시코,814
2023,10,모나코,2
2023,10,모로코,246
2023,10,모리셔스,20
2023,10,모리타니,5
2023,10,모잠비크,11
2023,10,몬테네그로,4
2023,10,몰도바,40
2023,10,몰디브,9
2023,10,몰타,24
2023,10,몽골,22751
2023,10,무국적,36
2023,10,미국,96929
2023,10,미얀마,2637
2023,10,미이크로네시아,18
2023,10,바누아투,3
2023,10,바레인,27
2023,10,바베이도스,3
2023,10,바하마,2
2023,10,방글라데시,3620
2023,10,베냉,11
2023,10,베네수엘라,70
2023,10,베트남,49115
2023,10,벨기에,701
2023,10,벨라루스,67
2023,10,벨리즈,7
2023,10,보스니아-헤르체고비나,3
2023,10,보츠와나,7
2023,10,볼리비아,44
2023,10,부룬디,57
2023,10,부르키나파소,16
2023,10,부탄,17
2023,10,북마케도니아,6
2023,10,불가리아,94
2023,10,브라질,1164
2023,10,브루나이,151
2023,10,사모아,11
2023,10,사우디아라비아,439
2023,10,산마리노,2
2023,10,상투메프린시페,2
2023,10,세네갈,97
2023,10,세르비아,45
2023,10,세르비아몬테네그로,1
2023,10,세이셸,4
2023,10,세인트루시아,4
2023,10,세인트빈센트그레나딘,4
2023,10,세인트크리스토퍼네비스,13
2023,10,소말리아,4
2023,10,솔로몬군도,1
2023,10,수단,32
2023,10,수리남,7
2023,10,스리랑카,2162
2023,10,스발바르,1
2023,10,스웨덴,761
2023,10,스위스,597
2023,10,스페인,1121
2023,10,슬로바크,57
2023,10,슬로베니아,77
2023,10,시리아,75
2023,10,시에라리온,13
2023,10,싱가포르,8612
2023,10,아랍에미리트연합,326
2023,10,아르메니아,9
2023,10,아르헨티나,358
2023,10,아이슬란드,19
2023,10,아이티,8
2023,10,아일랜드,327
2023,10,아제르바이잔,63
2023,10,아프가니스탄,72
2023,10,알바니아,42
2023,10,알제리,71
2023,10,앙골라,16
2023,10,앤티카바부다,3
2023,10,에리트레아,2
2023,10,에스와티니,10
2023,10,에스토니아,50
2023,10,에콰도르,103
2023,10,에티오피아,75
2023,10,엘살바도르,33
2023,10,영국,3268
2023,10,영국외지민,132
2023,10,영국외지시민,2
2023,10,예멘공화국,36
2023,10,오만,61
2023,10,오스트레일리아,6822
2023,10,오스트리아,476
2023,10,온두라스,50
2023,10,요르단,164
2023,10,우간다,83
2023,10,우루과이,26
2023,10,우즈베키스탄,5981
2023,10,우크라이나,311
2023,10,유고슬라비아,1
2023,10,이라크,246
2023,10,이란,824
2023,10,이스라엘,228
2023,10,이집트,457
2023,10,이탈리아,1244
2023,10,인도,3434
2023,10,인도네시아,9236
2023,10,일본,19408
2023,10,자메이카,31
2023,10,자이르,7
2023,10,잠비아,19
2023,10,적도기니,1
2023,10,조지아,48
2023,10,중국,93379
2023,10,중앙아프리카공화국,4
2023,10,지부티,5
2023,10,짐바브웨,33
2023,10,체코,209
2023,10,칠레,241
2023,10,카메룬,84
2023,10,카자흐스탄,13679
2023,10,카타르,79
2023,10,캄보디아,3462
2023,10,캐나다,7698
2023,10,케냐,78
2023,10,코모로,4
2023,10,코소보,2
2023,10,코스타리카,81
2023,10,코트디부아르,54
2023,10,콜롬비아,284
2023,10,콩고,12
2023,10,콩고민주공화국,129
2023,10,쿠바,4
2023,10,쿠웨이트,111
2023,10,크로아티아,83
2023,10,키르기즈,1058
2023,10,키리바시,9
2023,10,키프로스,28
2023,10,타이,164577
2023,10,타이완,13658
